Ship_id,Prod_id,Ord_id,Cust_id,Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin,Customer_Name,City,State,Country,Customer_Segment,Order_ID_x,Order_Date,Order_Priority,Product_Category,Product_Sub_Category,Order_ID_y,Ship_Mode,Ship_Date
SHP_1081,Prod_5,Ord_787,Cust_246,196.75,0.03,22,0.13,4.95,0.41,KHLOE MILLER,Chennai,Tamil Nadu,India,CORPORATE,29985,07/11/2012,CRITICAL,FURNITURE,OFFICE FURNISHINGS,29985,EXPRESS AIR,07/12/2012
SHP_1082,Prod_3,Ord_788,Cust_238,1477.39,0.03,40,641.4,2.99,0.35,ROB DOWD,Chennai,Tamil Nadu,India,CORPORATE,29986,07/03/2011,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,29986,REGULAR AIR,07/03/2011
SHP_1083,Prod_5,Ord_789,Cust_264,740.14,0.06,37,29.73,10.49,0.49,CATHY ARMSTRONG,Chennai,Tamil Nadu,India,CONSUMER,30147,06/17/2012,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,30147,REGULAR AIR,06/19/2012
SHP_1084,Prod_3,Ord_790,Cust_251,16.47,0.1,8,-6.82,1.49,0.38,MARK COUSINS,Chennai,Tamil Nadu,India,CORPORATE,30149,12/12/2010,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,30149,REGULAR AIR,12/13/2010
SHP_1085,Prod_15,Ord_790,Cust_251,173.62,0.09,5,-88.64,19.19,0.58,MARK COUSINS,Chennai,Tamil Nadu,India,CORPORATE,30149,12/12/2010,MEDIUM,FURNITURE,CHAIRS & CHAIRMATS,30149,DELIVERY TRUCK,12/14/2010
SHP_1086,Prod_5,Ord_790,Cust_251,690.97,0.03,50,-16.94,8.78,0.43,MARK COUSINS,Chennai,Tamil Nadu,India,CORPORATE,30149,12/12/2010,MEDIUM,FURNITURE,OFFICE FURNISHINGS,30149,REGULAR AIR,12/15/2010
SHP_1087,Prod_4,Ord_791,Cust_244,2024.0285,0.1,21,4.9,8.8,0.59,THOMAS BRUMLEY,Chennai,Tamil Nadu,India,CONSUMER,30310,04/26/2012,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,30310,REGULAR AIR,04/28/2012
SHP_1088,Prod_4,Ord_792,Cust_255,4054.058,0.09,40,914.19,2.5,0.6,GREG MAXWELL,Chennai,Tamil Nadu,India,HOME OFFICE,31426,08/05/2009,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,31426,REGULAR AIR,08/09/2009
SHP_1089,Prod_9,Ord_793,Cust_245,2833.19,0.06,34,1409.87,5.01,0.38,VICKY FREYMANN,Chennai,Tamil Nadu,India,HOME OFFICE,31872,09/06/2010,LOW,OFFICE SUPPLIES,ENVELOPES,31872,EXPRESS AIR,09/10/2010
SHP_109,Prod_1,Ord_82,Cust_62,669.02,0.02,28,-1274.02,53.03,0.78,CARLOS SOLTERO,Mumbai,Maharashtra,India,SMALL BUSINESS,12704,02/09/2010,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,12704,DELIVERY TRUCK,02/11/2010
SHP_1090,Prod_11,Ord_793,Cust_245,4452.65,0.09,30,-265.12,60,0.55,VICKY FREYMANN,Chennai,Tamil Nadu,India,HOME OFFICE,31872,09/06/2010,LOW,FURNITURE,TABLES,31872,DELIVERY TRUCK,09/10/2010
SHP_1091,Prod_16,Ord_794,Cust_232,321.95,0.03,29,20.76,3.37,0.57,SHAHID SHARIARI,Chennai,Tamil Nadu,India,CORPORATE,31874,09/15/2012,HIGH,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",31874,EXPRESS AIR,09/15/2012
SHP_1092,Prod_11,Ord_794,Cust_232,13244.04,0.05,39,275.93,84.84,0.66,SHAHID SHARIARI,Chennai,Tamil Nadu,India,CORPORATE,31874,09/15/2012,HIGH,FURNITURE,TABLES,31874,DELIVERY TRUCK,09/15/2012
SHP_1093,Prod_15,Ord_795,Cust_258,1193.62,0.08,13,-304.47,42,0.66,SHAHID SHARIARI,Chennai,Tamil Nadu,India,CONSUMER,31938,07/27/2011,MEDIUM,FURNITURE,CHAIRS & CHAIRMATS,31938,DELIVERY TRUCK,07/28/2011
SHP_1094,Prod_5,Ord_795,Cust_258,363.23,0.05,47,40.58,4,0.42,SHAHID SHARIARI,Chennai,Tamil Nadu,India,CONSUMER,31938,07/27/2011,MEDIUM,FURNITURE,OFFICE FURNISHINGS,31938,REGULAR AIR,07/29/2011
SHP_1095,Prod_5,Ord_796,Cust_247,2780.88,0.07,27,595.38,24.49,0.61,TONY CHAPMAN,Chennai,Tamil Nadu,India,CONSUMER,32582,06/25/2009,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,32582,EXPRESS AIR,06/26/2009
SHP_1096,Prod_3,Ord_797,Cust_265,33.76,0.04,16,-7.15,1.49,0.36,NEIL KNUDSON,Chennai,Tamil Nadu,India,CORPORATE,32611,08/27/2009,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,32611,REGULAR AIR,08/29/2009
SHP_1097,Prod_15,Ord_797,Cust_265,3537.39,0,19,232.78,30,0.69,NEIL KNUDSON,Chennai,Tamil Nadu,India,CORPORATE,32611,08/27/2009,MEDIUM,FURNITURE,CHAIRS & CHAIRMATS,32611,DELIVERY TRUCK,08/28/2009
SHP_1098,Prod_8,Ord_797,Cust_265,986.24,0.02,18,68.9,5.5,0.62,NEIL KNUDSON,Chennai,Tamil Nadu,India,CORPORATE,32611,08/27/2009,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,32611,EXPRESS AIR,08/28/2009
SHP_1099,Prod_6,Ord_797,Cust_265,81.66,0.05,15,-31.99,5.02,0.38,NEIL KNUDSON,Chennai,Tamil Nadu,India,CORPORATE,32611,08/27/2009,MEDIUM,OFFICE SUPPLIES,PAPER,32611,REGULAR AIR,08/27/2009
SHP_11,Prod_2,Ord_9,Cust_9,716.84,0,32,134.72,5.94,0.5,CARLOS DALY,Kolkatta,West Bengal,India,HOME OFFICE,868,06/08/2012,NOT SPECIFIED,OFFICE SUPPLIES,APPLIANCES,868,REGULAR AIR,06/09/2012
SHP_110,Prod_12,Ord_83,Cust_62,1143.49,0.08,40,-193.44,19.99,0.39,CARLOS SOLTERO,Mumbai,Maharashtra,India,SMALL BUSINESS,12771,01/17/2009,CRITICAL,OFFICE SUPPLIES,LABELS,12771,REGULAR AIR,01/17/2009
SHP_1100,Prod_12,Ord_798,Cust_265,49.74,0,13,17.7,0.5,0.37,NEIL KNUDSON,Chennai,Tamil Nadu,India,CORPORATE,32901,01/10/2011,CRITICAL,OFFICE SUPPLIES,LABELS,32901,REGULAR AIR,01/11/2011
SHP_1101,Prod_5,Ord_799,Cust_231,480.39,0.01,21,144.66,8.99,0.41,LELA DONOVAN,Chennai,Tamil Nadu,India,CORPORATE,33284,03/31/2012,LOW,FURNITURE,OFFICE FURNISHINGS,33284,REGULAR AIR,04/02/2012
SHP_1102,Prod_17,Ord_800,Cust_230,11904.55,0,44,3909.33,28.06,0.56,MIKE VITTORINI,Chennai,Tamil Nadu,India,SMALL BUSINESS,33287,04/22/2011,CRITICAL,TECHNOLOGY,OFFICE MACHINES,33287,DELIVERY TRUCK,04/25/2011
SHP_1103,Prod_5,Ord_801,Cust_261,332.95,0.05,33,-28.16,6.22,0.55,HEATHER JAS,Chennai,Tamil Nadu,India,CORPORATE,33732,08/28/2009,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,33732,REGULAR AIR,08/29/2009
SHP_1104,Prod_13,Ord_802,Cust_257,447.36,0.01,42,40.92,2.89,0.6,JUSTIN HIRSH,Chennai,Tamil Nadu,India,CONSUMER,34435,08/05/2009,LOW,OFFICE SUPPLIES,PENS & ART SUPPLIES,34435,REGULAR AIR,08/07/2009
SHP_1105,Prod_3,Ord_803,Cust_238,53.93,0.04,26,-10.95,1.49,0.38,ROB DOWD,Chennai,Tamil Nadu,India,CORPORATE,34852,09/05/2012,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,34852,REGULAR AIR,09/09/2012
SHP_1106,Prod_6,Ord_804,Cust_257,174.03,0.02,25,-42.37,5.74,0.37,JUSTIN HIRSH,Chennai,Tamil Nadu,India,CONSUMER,35649,10/09/2011,MEDIUM,OFFICE SUPPLIES,PAPER,35649,REGULAR AIR,10/11/2011
SHP_1106,Prod_3,Ord_804,Cust_257,43.26,0.1,9,3.9,1.49,0.36,JUSTIN HIRSH,Chennai,Tamil Nadu,India,CONSUMER,35649,10/09/2011,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,35649,REGULAR AIR,10/11/2011
SHP_1107,Prod_3,Ord_805,Cust_231,1190.8,0.07,44,502.49,1.49,0.38,LELA DONOVAN,Chennai,Tamil Nadu,India,CORPORATE,36480,08/22/2010,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,36480,REGULAR AIR,08/23/2010
SHP_1108,Prod_12,Ord_806,Cust_237,121.65,0.05,42,30.76,0.99,0.36,RALPH KENNEDY,Chennai,Tamil Nadu,India,CORPORATE,36803,08/04/2012,NOT SPECIFIED,OFFICE SUPPLIES,LABELS,36803,REGULAR AIR,08/06/2012
SHP_1108,Prod_4,Ord_806,Cust_237,103.105,0.09,2,-316.32,2.5,0.56,RALPH KENNEDY,Chennai,Tamil Nadu,India,CORPORATE,36803,08/04/2012,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,36803,REGULAR AIR,08/06/2012
SHP_1109,Prod_5,Ord_806,Cust_237,19.02,0.05,2,10.73,5.33,0.43,RALPH KENNEDY,Chennai,Tamil Nadu,India,CORPORATE,36803,08/04/2012,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,36803,EXPRESS AIR,08/06/2012
SHP_111,Prod_13,Ord_83,Cust_62,78.08,0.01,46,-43.1,1.57,0.59,CARLOS SOLTERO,Mumbai,Maharashtra,India,SMALL BUSINESS,12771,01/17/2009,CRITICAL,OFFICE SUPPLIES,PENS & ART SUPPLIES,12771,REGULAR AIR,01/19/2009
SHP_1110,Prod_5,Ord_807,Cust_232,263.8,0,7,165.33,5.02,0.55,SHAHID SHARIARI,Chennai,Tamil Nadu,India,CORPORATE,36805,12/14/2010,MEDIUM,FURNITURE,OFFICE FURNISHINGS,36805,REGULAR AIR,12/16/2010
SHP_1111,Prod_4,Ord_807,Cust_232,1546.3965,0.07,28,226.72,5.26,0.59,SHAHID SHARIARI,Chennai,Tamil Nadu,India,CORPORATE,36805,12/14/2010,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,36805,EXPRESS AIR,12/16/2010
SHP_1112,Prod_10,Ord_808,Cust_238,1935.1,0.01,11,-42.96,35.89,0.66,ROB DOWD,Chennai,Tamil Nadu,India,CORPORATE,36834,12/24/2009,LOW,FURNITURE,BOOKCASES,36834,DELIVERY TRUCK,12/26/2009
SHP_1113,Prod_17,Ord_809,Cust_266,18775.76,0.03,45,8504.47,48.26,0.36,CHUCK CLARK,Chennai,Tamil Nadu,India,CORPORATE,37410,10/12/2010,MEDIUM,TECHNOLOGY,OFFICE MACHINES,37410,DELIVERY TRUCK,10/14/2010
SHP_1114,Prod_3,Ord_810,Cust_229,447.89,0,48,-26.78,6.19,0.38,GIULIETTA WEIMER,Chennai,Tamil Nadu,India,CORPORATE,37729,01/15/2009,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,37729,REGULAR AIR,01/15/2009
SHP_1115,Prod_1,Ord_811,Cust_239,189.19,0.08,12,-56.71,8.34,0.59,KHLOE MILLER,Chennai,Tamil Nadu,India,HOME OFFICE,37988,04/05/2011,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,37988,REGULAR AIR,04/05/2011
SHP_1116,Prod_17,Ord_812,Cust_232,697.5,0.02,28,169.89,6.3,0.38,SHAHID SHARIARI,Chennai,Tamil Nadu,India,CORPORATE,38690,01/20/2012,LOW,TECHNOLOGY,OFFICE MACHINES,38690,REGULAR AIR,01/24/2012
SHP_1117,Prod_2,Ord_813,Cust_257,497.2,0,7,-219.61,49,0.59,JUSTIN HIRSH,Chennai,Tamil Nadu,India,CONSUMER,38758,09/24/2011,NOT SPECIFIED,OFFICE SUPPLIES,APPLIANCES,38758,REGULAR AIR,09/26/2011
SHP_1118,Prod_5,Ord_814,Cust_267,198.72,0.01,4,-34.43,14.45,0.57,KHLOE MILLER,Chennai,Tamil Nadu,India,CONSUMER,39332,10/09/2011,CRITICAL,FURNITURE,OFFICE FURNISHINGS,39332,EXPRESS AIR,10/10/2011
SHP_1119,Prod_17,Ord_815,Cust_237,955.29,0.05,8,-286.2,56.14,0.4,RALPH KENNEDY,Chennai,Tamil Nadu,India,CORPORATE,39745,05/04/2011,NOT SPECIFIED,TECHNOLOGY,OFFICE MACHINES,39745,DELIVERY TRUCK,05/05/2011
SHP_112,Prod_15,Ord_84,Cust_61,5297.47,0.02,19,-158.93,50,0.77,JIM RADFORD,Mumbai,Maharashtra,India,CORPORATE,12929,08/30/2010,CRITICAL,FURNITURE,CHAIRS & CHAIRMATS,12929,DELIVERY TRUCK,08/31/2010
SHP_1120,Prod_2,Ord_816,Cust_240,109.37,0.1,10,-21.66,4.5,0.59,SHAHID HOPKINS,Chennai,Tamil Nadu,India,SMALL BUSINESS,40134,10/09/2011,LOW,OFFICE SUPPLIES,APPLIANCES,40134,REGULAR AIR,10/16/2011
SHP_1121,Prod_8,Ord_816,Cust_240,1461.1,0.01,43,674.46,1.99,0.42,SHAHID HOPKINS,Chennai,Tamil Nadu,India,SMALL BUSINESS,40134,10/09/2011,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,40134,REGULAR AIR,10/13/2011
SHP_1122,Prod_6,Ord_816,Cust_240,9.75,0,1,-6.72,4.72,0.36,SHAHID HOPKINS,Chennai,Tamil Nadu,India,SMALL BUSINESS,40134,10/09/2011,LOW,OFFICE SUPPLIES,PAPER,40134,REGULAR AIR,10/14/2011
SHP_1123,Prod_5,Ord_817,Cust_266,184.07,0.04,8,75.63,7.58,0.51,CHUCK CLARK,Chennai,Tamil Nadu,India,CORPORATE,40164,04/10/2010,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,40164,REGULAR AIR,04/12/2010
SHP_1124,Prod_6,Ord_818,Cust_268,573.97,0.05,29,55.82,9.54,0.37,BILL EPLETT,Chennai,Tamil Nadu,India,CORPORATE,40608,08/19/2012,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,40608,REGULAR AIR,08/21/2012
SHP_1125,Prod_6,Ord_818,Cust_268,223.79,0.01,39,-89.88,5.66,0.4,BILL EPLETT,Chennai,Tamil Nadu,India,CORPORATE,40608,08/19/2012,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,40608,REGULAR AIR,08/20/2012
SHP_1126,Prod_6,Ord_819,Cust_249,129.16,0.07,20,-56.15,6.22,0.37,SARAH BERN,Chennai,Tamil Nadu,India,CORPORATE,40801,07/01/2012,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,40801,REGULAR AIR,07/01/2012
SHP_1127,Prod_6,Ord_820,Cust_251,843.55,0.08,29,168.76,8.74,0.4,MARK COUSINS,Chennai,Tamil Nadu,India,CORPORATE,40965,11/20/2009,MEDIUM,OFFICE SUPPLIES,PAPER,40965,REGULAR AIR,11/21/2009
SHP_1128,Prod_6,Ord_821,Cust_254,260.96,0.09,40,-96.7,6.22,0.37,LENA HERNANDEZ,Chennai,Tamil Nadu,India,HOME OFFICE,41286,09/16/2012,MEDIUM,OFFICE SUPPLIES,PAPER,41286,REGULAR AIR,09/17/2012
SHP_1129,Prod_3,Ord_822,Cust_258,263.81,0.03,47,-237.54,7.78,0.37,SHAHID SHARIARI,Chennai,Tamil Nadu,India,CONSUMER,41412,09/17/2009,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,41412,REGULAR AIR,09/19/2009
SHP_113,Prod_6,Ord_84,Cust_61,95.3,0,20,29.68,1.22,0.36,JIM RADFORD,Mumbai,Maharashtra,India,CORPORATE,12929,08/30/2010,CRITICAL,OFFICE SUPPLIES,PAPER,12929,REGULAR AIR,08/31/2010
SHP_1130,Prod_5,Ord_823,Cust_246,60.76,0.03,16,5.25,1.61,0.44,KHLOE MILLER,Chennai,Tamil Nadu,India,CORPORATE,41569,07/21/2010,CRITICAL,FURNITURE,OFFICE FURNISHINGS,41569,REGULAR AIR,07/23/2010
SHP_1131,Prod_15,Ord_824,Cust_268,3636.91,0,29,-1284.24,70.2,0.74,BILL EPLETT,Chennai,Tamil Nadu,India,CORPORATE,41633,11/09/2010,LOW,FURNITURE,CHAIRS & CHAIRMATS,41633,DELIVERY TRUCK,11/09/2010
SHP_1132,Prod_14,Ord_825,Cust_247,27663.92,0.05,8,-391.92,24.49,0.37,TONY CHAPMAN,Chennai,Tamil Nadu,India,CONSUMER,41895,01/10/2011,CRITICAL,TECHNOLOGY,COPIERS AND FAX,41895,REGULAR AIR,01/12/2011
SHP_1133,Prod_4,Ord_826,Cust_268,2744.361,0.01,16,201.03,8.99,0.6,BILL EPLETT,Chennai,Tamil Nadu,India,CORPORATE,42112,12/24/2010,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,42112,REGULAR AIR,12/26/2010
SHP_1134,Prod_4,Ord_827,Cust_240,1201.934,0.03,49,47.42,8.59,0.56,SHAHID HOPKINS,Chennai,Tamil Nadu,India,SMALL BUSINESS,42177,05/30/2012,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,42177,REGULAR AIR,05/31/2012
SHP_1135,Prod_5,Ord_827,Cust_240,395.84,0,38,8.42,6.02,0.48,SHAHID HOPKINS,Chennai,Tamil Nadu,India,SMALL BUSINESS,42177,05/30/2012,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,42177,REGULAR AIR,06/02/2012
SHP_1136,Prod_6,Ord_828,Cust_264,206.54,0.02,31,-178.82,9.68,0.36,CATHY ARMSTRONG,Chennai,Tamil Nadu,India,CONSUMER,42339,02/12/2009,CRITICAL,OFFICE SUPPLIES,PAPER,42339,REGULAR AIR,02/12/2009
SHP_1137,Prod_6,Ord_829,Cust_268,318.14,0.01,25,49.67,5.09,0.38,BILL EPLETT,Chennai,Tamil Nadu,India,CORPORATE,42342,09/04/2009,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,42342,REGULAR AIR,09/05/2009
SHP_1138,Prod_8,Ord_830,Cust_243,177.05,0,5,-50.67,1.99,0.43,PATRICK O'BRILL,Chennai,Tamil Nadu,India,HOME OFFICE,42947,08/26/2010,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,42947,REGULAR AIR,08/28/2010
SHP_1139,Prod_8,Ord_831,Cust_256,1184.03,0.04,40,-20.79,4,0.75,GIULIETTA WEIMER,Chennai,Tamil Nadu,India,HOME OFFICE,43079,07/21/2009,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,43079,REGULAR AIR,07/22/2009
SHP_114,Prod_1,Ord_85,Cust_63,460.68,0.01,40,-116.76,7.46,0.59,GRANT CARROLL,Mumbai,Maharashtra,India,SMALL BUSINESS,13280,09/11/2009,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,13280,REGULAR AIR,09/12/2009
SHP_114,Prod_4,Ord_85,Cust_63,318.7585,0.1,49,-160.95,5.03,0.6,GRANT CARROLL,Mumbai,Maharashtra,India,SMALL BUSINESS,13280,09/11/2009,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,13280,REGULAR AIR,09/12/2009
SHP_1140,Prod_3,Ord_832,Cust_195,4722.83,0.01,27,1749.78,19.99,0.4,SALLY KNUTSON,Chennai,Tamil Nadu,India,CONSUMER,43111,09/12/2011,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,43111,REGULAR AIR,09/13/2011
SHP_1141,Prod_6,Ord_833,Cust_235,130.16,0.1,23,-49.53,5.14,0.36,MARC HARRIGAN,Chennai,Tamil Nadu,India,HOME OFFICE,43140,03/18/2009,CRITICAL,OFFICE SUPPLIES,PAPER,43140,REGULAR AIR,03/20/2009
SHP_1142,Prod_16,Ord_834,Cust_269,5.06,0.01,1,-2.64,1.92,0.84,JOHN GRADY,Chennai,Tamil Nadu,India,CORPORATE,44098,01/27/2010,LOW,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",44098,REGULAR AIR,01/31/2010
SHP_1143,Prod_5,Ord_835,Cust_270,103.9,0.07,4,-19.26,7.58,0.51,KHLOE MILLER,Delhi,Delhi,India,HOME OFFICE,44451,09/11/2011,CRITICAL,FURNITURE,OFFICE FURNISHINGS,44451,EXPRESS AIR,09/13/2011
SHP_1144,Prod_13,Ord_836,Cust_271,1327.59,0.05,35,371.28,2.9,0.59,TONY CHAPMAN,Delhi,Delhi,India,CONSUMER,45059,02/03/2011,NOT SPECIFIED,OFFICE SUPPLIES,PENS & ART SUPPLIES,45059,EXPRESS AIR,02/04/2011
SHP_1145,Prod_1,Ord_836,Cust_271,3401.8,0.09,39,-508.87,19.99,0.79,TONY CHAPMAN,Delhi,Delhi,India,CONSUMER,45059,02/03/2011,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,45059,EXPRESS AIR,02/05/2011
SHP_1146,Prod_3,Ord_837,Cust_272,181.61,0.03,44,-150.26,5.34,0.38,RALPH KENNEDY,Delhi,Delhi,India,CORPORATE,45155,02/15/2011,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,45155,REGULAR AIR,02/22/2011
SHP_1147,Prod_16,Ord_837,Cust_272,111.55,0.05,35,-54.25,1.92,0.84,RALPH KENNEDY,Delhi,Delhi,India,CORPORATE,45155,02/15/2011,LOW,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",45155,REGULAR AIR,02/15/2011
SHP_1148,Prod_8,Ord_838,Cust_273,1435.95,0.05,36,486.9,1.99,0.51,TRUDY SCHMIDT,Delhi,Delhi,India,SMALL BUSINESS,45317,03/01/2012,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,45317,REGULAR AIR,03/08/2012
SHP_1148,Prod_5,Ord_838,Cust_273,961.06,0.05,28,361.82,5.02,0.55,TRUDY SCHMIDT,Delhi,Delhi,India,SMALL BUSINESS,45317,03/01/2012,LOW,FURNITURE,OFFICE FURNISHINGS,45317,REGULAR AIR,03/08/2012
SHP_1149,Prod_6,Ord_839,Cust_274,146.63,0.01,19,-30.06,6.22,0.37,GENE HALE,Delhi,Delhi,India,CONSUMER,45731,08/10/2009,CRITICAL,OFFICE SUPPLIES,PAPER,45731,EXPRESS AIR,08/11/2009
SHP_115,Prod_2,Ord_86,Cust_64,1020.61,0.04,47,-209.61,13.99,0.52,SKYE NORLING,Mumbai,Maharashtra,India,HOME OFFICE,13313,07/16/2009,NOT SPECIFIED,OFFICE SUPPLIES,APPLIANCES,13313,REGULAR AIR,07/17/2009
SHP_1150,Prod_4,Ord_839,Cust_274,2506.2675,0.03,35,1160.58,3.3,0.37,GENE HALE,Delhi,Delhi,India,CONSUMER,45731,08/10/2009,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,45731,REGULAR AIR,08/12/2009
SHP_1151,Prod_8,Ord_840,Cust_275,188.54,0.09,23,9.82,1.99,0.52,SARAH BERN,Delhi,Delhi,India,CORPORATE,46849,12/13/2010,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,46849,REGULAR AIR,12/14/2010
SHP_1152,Prod_5,Ord_841,Cust_276,359.68,0.07,19,187.15,3.77,0.39,JUSTIN HIRSH,Delhi,Delhi,India,CONSUMER,47108,10/15/2009,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,47108,REGULAR AIR,10/16/2009
SHP_1153,Prod_17,Ord_841,Cust_276,131.55,0.06,7,-43.74,8.51,0.4,JUSTIN HIRSH,Delhi,Delhi,India,CONSUMER,47108,10/15/2009,NOT SPECIFIED,TECHNOLOGY,OFFICE MACHINES,47108,REGULAR AIR,10/17/2009
SHP_1154,Prod_6,Ord_841,Cust_276,258.11,0.1,26,9.95,4.78,0.4,JUSTIN HIRSH,Delhi,Delhi,India,CONSUMER,47108,10/15/2009,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,47108,EXPRESS AIR,10/18/2009
SHP_1155,Prod_4,Ord_841,Cust_276,1288.515,0.08,9,-382.57,8.99,0.57,JUSTIN HIRSH,Delhi,Delhi,India,CONSUMER,47108,10/15/2009,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,47108,EXPRESS AIR,10/16/2009
SHP_1156,Prod_6,Ord_842,Cust_277,925.3,0.04,47,257.31,5.77,0.38,LIZ PRICE,Delhi,Delhi,India,CONSUMER,47520,10/07/2009,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,47520,REGULAR AIR,10/09/2009
SHP_1156,Prod_3,Ord_842,Cust_277,277.88,0.09,36,-64.41,6.16,0.35,LIZ PRICE,Delhi,Delhi,India,CONSUMER,47520,10/07/2009,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,47520,REGULAR AIR,10/09/2009
SHP_1157,Prod_15,Ord_842,Cust_277,3939.89,0.05,13,598.24,48.8,0.56,LIZ PRICE,Delhi,Delhi,India,CONSUMER,47520,10/07/2009,NOT SPECIFIED,FURNITURE,CHAIRS & CHAIRMATS,47520,DELIVERY TRUCK,10/09/2009
SHP_1158,Prod_15,Ord_843,Cust_278,12072.9,0.04,48,3064.51,43.32,0.55,GREG MAXWELL,Delhi,Delhi,India,HOME OFFICE,47527,09/17/2010,MEDIUM,FURNITURE,CHAIRS & CHAIRMATS,47527,DELIVERY TRUCK,09/18/2010
SHP_1159,Prod_4,Ord_844,Cust_279,3419.1505,0,34,858.58,5.92,0.58,MARC HARRIGAN,Delhi,Delhi,India,HOME OFFICE,47713,07/03/2009,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,47713,REGULAR AIR,07/03/2009
SHP_116,Prod_6,Ord_87,Cust_49,268.34,0.09,44,-240.83,8.88,0.37,DOUG BICKFORD,Mumbai,Maharashtra,India,CORPORATE,13346,11/15/2012,LOW,OFFICE SUPPLIES,PAPER,13346,REGULAR AIR,11/20/2012
SHP_1160,Prod_1,Ord_571,Cust_280,195.04,0.08,1,-149.41,35,0.85,SALLY KNUTSON,Delhi,Delhi,India,CORPORATE,47750,06/15/2010,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,47750,REGULAR AIR,06/15/2010
SHP_1161,Prod_15,Ord_845,Cust_281,1859.01,0.09,32,-588.9,30,0.7,GIULIETTA WEIMER,Delhi,Delhi,India,CORPORATE,48452,10/09/2010,HIGH,FURNITURE,CHAIRS & CHAIRMATS,48452,DELIVERY TRUCK,10/11/2010
SHP_1162,Prod_8,Ord_845,Cust_281,1781.11,0.1,19,51.44,19.99,0.5,GIULIETTA WEIMER,Delhi,Delhi,India,CORPORATE,48452,10/09/2010,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,48452,REGULAR AIR,10/09/2010
SHP_1163,Prod_5,Ord_845,Cust_281,185.32,0.03,44,-192.56,6.92,0.49,GIULIETTA WEIMER,Delhi,Delhi,India,CORPORATE,48452,10/09/2010,HIGH,FURNITURE,OFFICE FURNISHINGS,48452,REGULAR AIR,10/10/2010
